"Superintendência","Processo","Tipo de requerimento","Fase Atual","CPF/CNPJ do titular","Titular","Municipio(s)","Substância(s)","Tipo(s) de Uso","Situação"
"Gerência Regional / GO","860164/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","07.638.538/0001-75","CALBRAX CALCARIO AGRICOLA LTDA","GUARANI DE GOIÁS - GO","CALCÁRIO","Fabricação de cimento","Sim"
"Gerência Regional / GO","860165/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","07.638.538/0001-75","CALBRAX CALCARIO AGRICOLA LTDA","GUARANI DE GOIÁS - GO","CALCÁRIO","Fabricação de cimento","Sim"
"Gerência Regional / GO","860684/2026","Requerimento de Cessão parcial","Requerimento de Pesquisa","55.925.997/0001-82","IBOTIRAMA CALCARIO LTDA","POSSE - GO","CALCÁRIO, CALCÁRIO, CALCÁRIO","Brita, Corretivo de solo, Fabricação de cimento","Sim"
"Gerência Regional / GO","860813/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.097.721-**","MARCOS DE ALMEIDA FARIA","VILA PROPÍCIO - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860814/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.097.721-**","MARCOS DE ALMEIDA FARIA","VILA PROPÍCIO - GO","OURO","Industrial","Sim"
"Gerência Regional / GO","860063/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","GOIÁS - GO","SIENITO","Industrial","Sim"
"Gerência Regional / GO","860064/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","GOIÁS - GO","SIENITO","Industrial","Sim"
"Gerência Regional / GO","860065/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","GOIÁS - GO","SIENITO","Industrial","Sim"
"Gerência Regional / GO","860068/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","ITAPIRAPUÃ - GO","SIENITO","Industrial","Sim"
"Gerência Regional / GO","860069/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","GOIÁS - GO","SIENITO","Industrial","Sim"
"Gerência Regional / GO","860261/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","SANTO ANTÔNIO DA BARRA - GO","SIENITO","Industrial","Sim"
"Gerência Regional / GO","860315/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","AMARALINA - GO, MUTUNÓPOLIS - GO","MINÉRIO DE MANGANÊS","Industrial","Sim"
"Gerência Regional / GO","860316/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","AMARALINA - GO","MINÉRIO DE MANGANÊS","Industrial","Sim"
"Gerência Regional / GO","860357/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","RIO VERDE - GO","BASALTO","Revestimento","Sim"
"Gerência Regional / GO","860358/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","RIO VERDE - GO, SANTO ANTÔNIO DA BARRA - GO","BASALTO","Revestimento","Sim"
"Gerência Regional / GO","860359/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","RIO VERDE - GO, SANTO ANTÔNIO DA BARRA - GO","BASALTO","Revestimento","Sim"
"Gerência Regional / GO","860360/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","SANTO ANTÔNIO DA BARRA - GO","BASALTO","Revestimento","Sim"
"Gerência Regional / GO","860474/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","SANTO ANTÔNIO DA BARRA - GO","BASALTO","Revestimento","Sim"
"Gerência Regional / GO","860475/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","GOIÁS - GO","SIENITO","Industrial","Sim"
"Gerência Regional / GO","860476/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","GOIÁS - GO","SIENITO","Industrial","Sim"
"Gerência Regional / GO","860477/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","GOIÁS - GO","SIENITO","Industrial","Sim"
"Gerência Regional / GO","860516/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","GOIÁS - GO","SIENITO","Industrial","Sim"
"Gerência Regional / GO","861367/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","ITAPIRAPUÃ - GO, NOVO BRASIL - GO","BASALTO","Revestimento","Sim"
"Gerência Regional / GO","861368/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","RIO VERDE - GO, SANTO ANTÔNIO DA BARRA - GO","BASALTO","Revestimento","Sim"
"Gerência Regional / GO","861370/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.959.093/0001-98","TERRATIVA MINERAIS LTDA","ITAPIRAPUÃ - GO","BASALTO","Revestimento","Sim"
"Gerência Regional / GO","860369/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","22.820.085/0001-97","Gold Mineração Extração e Comercialização Ltda","FAINA - GO, ITAPURANGA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860370/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","22.820.085/0001-97","Gold Mineração Extração e Comercialização Ltda","FAINA - GO, ITAPURANGA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860371/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","22.820.085/0001-97","Gold Mineração Extração e Comercialização Ltda","FAINA - GO, GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860843/2015","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.710.786-**","Jair Rodrigues de Paulo","CALDAS NOVAS - GO, MORRINHOS - GO, PIRACANJUBA - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860828/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.991.091-**","ARNALDO MACHADO FILHO","GOIÁS - GO","GRANITO","Brita","Sim"
"Gerência Regional / GO","860154/2020","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.722.018-**","Ricardo Cunha Zuppani","APARECIDA DE GOIÂNIA - GO","ÁGUA MINERAL","Engarrafamento","Sim"
"Gerência Regional / GO","860685/2025","Requerimento de Mudança de Regime para Aut. de Pesquisa","Requerimento de Pesquisa","***.980.031-**","EURIPEDES OLIVEIRA DE SOUZA","CAIAPÔNIA - GO, IVOLÂNDIA - GO","DIAMANTE","Gema","Sim"
"Gerência Regional / GO","860686/2025","Requerimento de Mudança de Regime para Aut. de Pesquisa","Requerimento de Pesquisa","***.980.031-**","EURIPEDES OLIVEIRA DE SOUZA","CAIAPÔNIA - GO","DIAMANTE","Gema","Sim"
"Gerência Regional / GO","860687/2025","Requerimento de Mudança de Regime para Aut. de Pesquisa","Requerimento de Pesquisa","***.980.031-**","EURIPEDES OLIVEIRA DE SOUZA","CAIAPÔNIA - GO","DIAMANTE","Industrial","Sim"
"Gerência Regional / GO","860688/2025","Requerimento de Mudança de Regime para Aut. de Pesquisa","Requerimento de Pesquisa","***.980.031-**","EURIPEDES OLIVEIRA DE SOUZA","CAIAPÔNIA - GO, IVOLÂNDIA - GO","DIAMANTE","Industrial","Sim"
"Gerência Regional / GO","860689/2025","Requerimento de Mudança de Regime para Aut. de Pesquisa","Requerimento de Pesquisa","***.980.031-**","EURIPEDES OLIVEIRA DE SOUZA","CAIAPÔNIA - GO, IVOLÂNDIA - GO","DIAMANTE","Industrial","Sim"
"Gerência Regional / GO","860690/2025","Requerimento de Mudança de Regime para Aut. de Pesquisa","Requerimento de Pesquisa","***.980.031-**","EURIPEDES OLIVEIRA DE SOUZA","CAIAPÔNIA - GO","DIAMANTE","Industrial","Sim"
"Gerência Regional / GO","860691/2025","Requerimento de Mudança de Regime para Aut. de Pesquisa","Requerimento de Pesquisa","***.980.031-**","EURIPEDES OLIVEIRA DE SOUZA","CAIAPÔNIA - GO","DIAMANTE","Industrial","Sim"
"Gerência Regional / GO","860692/2025","Requerimento de Mudança de Regime para Aut. de Pesquisa","Requerimento de Pesquisa","***.980.031-**","EURIPEDES OLIVEIRA DE SOUZA","CAIAPÔNIA - GO","DIAMANTE","Industrial","Sim"
"Gerência Regional / GO","860693/2025","Requerimento de Mudança de Regime para Aut. de Pesquisa","Requerimento de Pesquisa","***.980.031-**","EURIPEDES OLIVEIRA DE SOUZA","CAIAPÔNIA - GO","DIAMANTE, DIAMANTE","Gema, Industrial","Sim"
"Gerência Regional / GO","860694/2025","Requerimento de Mudança de Regime para Aut. de Pesquisa","Requerimento de Pesquisa","***.980.031-**","EURIPEDES OLIVEIRA DE SOUZA","CAIAPÔNIA - GO","DIAMANTE, DIAMANTE","Gema, Industrial","Sim"
"Gerência Regional / GO","860395/2022","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","25.220.677/0001-66","Nagel Mineração e Sondagem Eireli Me","CAIAPÔNIA - GO","FOSFATO","Fertilizantes","Sim"
"Gerência Regional / GO","860611/2026","Requerimento de Cessão parcial","Requerimento de Pesquisa","63.050.433/0001-71","J C CASCALHO LTDA","VILA PROPÍCIO - GO","CASCALHO, OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860708/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.519.496-**","JOSE LUIZ ZANON FILHO","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860228/2018","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","09.434.057/0001-73","MINERADORA VALE DO CERRADO LTDA","FAINA - GO, MATRINCHÃ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860230/2018","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","09.434.057/0001-73","MINERADORA VALE DO CERRADO LTDA","CAVALCANTE - GO","CASSITERITA, MINÉRIO DE OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860972/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","21.983.343/0001-93","MINERACAO ALDEIA DO VALE LTDA","URUAÇU - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860055/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","47.894.889/0001-61","ALLORE CAPITAL LTDA","AMORINÓPOLIS - GO, IPORÁ - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / GO","860570/2023","Requerimento de Cessão parcial","Requerimento de Pesquisa","05.113.453/0001-48","JACC MINERACAO E AGREGADOS LTDA","GOIANÉSIA - GO","GRANITO","Revestimento","Sim"
"Gerência Regional / GO","860734/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","38.402.500/0001-22","ANTONIO IONE TEIXEIRA DE JESUS EIRELI","LUZIÂNIA - GO, ORIZONA - GO, SILVÂNIA - GO","DIAMANTE, DIAMANTE, TERRAS RARAS","Gema, Industrial, Industrial","Sim"
"Gerência Regional / GO","860735/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","38.402.500/0001-22","ANTONIO IONE TEIXEIRA DE JESUS EIRELI","CORUMBAÍBA - GO, CUMARI - GO, GOIANDIRA - GO, NOVA AURORA - GO","AREIA, DIAMANTE, DIAMANTE","Construção civil, Gema, Industrial","Sim"
"Gerência Regional / GO","860567/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.427.221-**","EDMUNDO DOS ANJOS AZEVEDO","CAMPINAÇU - GO, MINAÇU - GO","DIAMANTE, OURO","Gema, Industrial","Sim"
"Gerência Regional / GO","861167/2022","Requerimento de Pesquisa - Leilão","Requerimento de Pesquisa","***.054.736-**","Wender de Oliveira mattos","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / GO","861259/2024","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.054.736-**","Wender de Oliveira mattos","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / GO","860419/2019","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.253.837-**","ADRIANO PENNA","SÃO JOÃO D'ALIANÇA - GO","GRANITO","Revestimento","Sim"
"Gerência Regional / GO","860747/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.170.451-**","GUILHERME LUIS FERNANDES","GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860752/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.170.451-**","GUILHERME LUIS FERNANDES","CÓRREGO DO OURO - GO, SANCLERLÂNDIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860760/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.170.451-**","GUILHERME LUIS FERNANDES","AURILÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860556/2021","Requerimento de Pesquisa - Leilão","Requerimento de Pesquisa","05.725.958/0001-63","PAN AMERICAN DESENVOLVIMENTO MINERAL LTDA","ISRAELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860652/2020","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","05.725.958/0001-63","PAN AMERICAN DESENVOLVIMENTO MINERAL LTDA","ISRAELÂNDIA - GO, MOIPORÁ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860653/2020","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","05.725.958/0001-63","PAN AMERICAN DESENVOLVIMENTO MINERAL LTDA","ISRAELÂNDIA - GO, MOIPORÁ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860654/2020","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","05.725.958/0001-63","PAN AMERICAN DESENVOLVIMENTO MINERAL LTDA","ISRAELÂNDIA - GO, MOIPORÁ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860655/2020","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","05.725.958/0001-63","PAN AMERICAN DESENVOLVIMENTO MINERAL LTDA","ISRAELÂNDIA - GO, MOIPORÁ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / TO","864340/2018","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","26.462.957/0001-43","SAL DA TERRA MINERAÇÃO E REPRESENTAÇÃO MINERAL EIRELI ME","CAVALCANTE - GO, PARANÃ - TO","MINÉRIO DE MANGANÊS, MINÉRIO DE OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860897/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","27.846.601/0001-76","GRANLUNZ MINERAÇÃO","CAVALCANTE - GO","QUARTZO, QUARTZO INDUSTRIAL","Demais substâncias, Industrial","Sim"
"Gerência Regional / GO","861122/2024","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","24.737.641/0001-91","MINERADORA MORRO DA ONÇA EIRELI","MONTE ALEGRE DE GOIÁS - GO","CASSITERITA","Industrial","Sim"
"Gerência Regional / GO","860842/2026","Requerimento de Cessão parcial","Requerimento de Pesquisa","***.592.601-**","Carlos Humberto Dias Barros","RIO VERDE - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860204/2018","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","19.450.833/0001-82","IRACIMAR VAZ","CAMPO ALEGRE DE GOIÁS - GO","AREIA, DIAMANTE","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860836/2015","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","19.450.833/0001-82","IRACIMAR VAZ","ANHANGUERA - GO, CUMARI - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861059/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","19.450.833/0001-82","IRACIMAR VAZ","COCALZINHO DE GOIÁS - GO","ARENITO","Construção civil","Sim"
"Gerência Regional / GO","860420/2018","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.176.527-**","Heverson Piccin Valadão","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE FERRO, MINÉRIO DE OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860836/2018","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.849.647-**","ROBISON LIBARDI CALABRESE","SANTA TEREZA DE GOIÁS - GO","GRANITO","Revestimento","Sim"
"Gerência Regional / GO","860837/2018","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.849.647-**","ROBISON LIBARDI CALABRESE","SANTA TEREZA DE GOIÁS - GO","GRANITO","Revestimento","Sim"
"Gerência Regional / GO","860095/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.761.881-**","IGOR AZEVEDO FROES","CRIXÁS - GO, GUARINOS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861200/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.457.896-**","ABRAAO FREITAS LEITE","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / GO","860206/2008","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","96.824.594/0001-24","Votorantim Cimentos Brasil S A","CEZARINA - GO, INDIARA - GO","CALCÁRIO","Fabricação de cimento","Sim"
"Gerência Regional / GO","860551/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","02.447.421/0001-90","PATRIMÔNIO EMPREENDIMENTOS IMOBILIÁRIOS E MINERAÇÃO EIRELI.","MUNDO NOVO - GO, SÃO MIGUEL DO ARAGUAIA - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860626/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.271.401-**","JALES PAISANO GOMES","FAINA - GO","MINÉRIO DE COBALTO, MINÉRIO DE COBRE, MINÉRIO DE NÍQUEL, MINÉRIO DE OURO, MINÉRIO DE PLATINA","Industrial, Industrial, Industrial, Industrial, Industrial","Sim"
"Gerência Regional / GO","860426/2017","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","12.741.102/0001-47","XIXTO MINERACAO INDUSTRIA E COMERCIO LTDA","CRISTALINA - GO","FOSFATO","Fertilizantes","Sim"
"Gerência Regional / GO","860461/2014","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","12.741.102/0001-47","XIXTO MINERACAO INDUSTRIA E COMERCIO LTDA","EDEALINA - GO, EDÉIA - GO","CALCÁRIO, MÁRMORE","Fabricação de cimento, Revestimento","Sim"
"Gerência Regional / GO","861455/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","12.741.102/0001-47","XIXTO MINERACAO INDUSTRIA E COMERCIO LTDA","MONTIVIDIU DO NORTE - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860827/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","13.098.787/0001-18","ZUK DO BRASIL LTDA","CRISTALINA - GO","OURO","Industrial","Sim"
"Gerência Regional / GO","860620/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","57.641.252/0001-17","S&M NEGOCIOS E SERVICOS LTDA","CAMPINAÇU - GO, MINAÇU - GO","MINÉRIO DE OURO, TERRAS RARAS","Industrial, Industrial","Sim"
"Gerência Regional / GO","860656/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","57.641.252/0001-17","S&M NEGOCIOS E SERVICOS LTDA","MONTE ALEGRE DE GOIÁS - GO","CASSITERITA, QUARTZO","Industrial, Industrial","Sim"
"Gerência Regional / GO","862087/2011","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","00.410.651/0001-50","SODALITA MINERACAO LTDA","IPORÁ - GO, ISRAELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861335/2014","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.983.376-**","PATRICIA CARLA TEIXEIRA LIMA","CAVALCANTE - GO, TERESINA DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861528/2010","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","27.394.840/0001-32","PAVOTEC PAVIMENTAÇÃO E TERRAPLENAGEM LTDA","SANTA HELENA DE GOIÁS - GO, TURVELÂNDIA - GO","DIAMANTE","Industrial","Sim"
"Gerência Regional / GO","860021/2008","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.090.191-**","DIEGO MARCELINO SILVA BARBOSA","NIQUELÂNDIA - GO","MINÉRIO DE FERRO","Industrial","Sim"
"Gerência Regional / GO","860608/2026","Requerimento de Disponibilidade para pesquisa","Requerimento de Pesquisa","16.989.749/0001-43","RIO DO OURO MINERACAO LTDA","GUARINOS - GO","GNAISSE, GRANITO, MINÉRIO DE COBRE, MINÉRIO DE OURO","Industrial, Industrial, Revestimento, Revestimento","Sim"
"Gerência Regional / GO","860609/2026","Requerimento de Disponibilidade para pesquisa","Requerimento de Pesquisa","16.989.749/0001-43","RIO DO OURO MINERACAO LTDA","PILAR DE GOIÁS - GO","GNAISSE, GRANITO, MINÉRIO DE COBRE, MINÉRIO DE OURO","Industrial, Industrial, Revestimento, Revestimento","Sim"
"Gerência Regional / GO","860610/2026","Requerimento de Disponibilidade para pesquisa","Requerimento de Pesquisa","16.989.749/0001-43","RIO DO OURO MINERACAO LTDA","PILAR DE GOIÁS - GO","GNAISSE, GRANITO, MINÉRIO DE COBRE, MINÉRIO DE OURO","Industrial, Industrial, Revestimento, Revestimento","Sim"
"Gerência Regional / GO","860784/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.003.801-**","SANDRA MARTINS ROSA","AURILÂNDIA - GO, CACHOEIRA DE GOIÁS - GO","AREIA, OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860776/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.001.461-**","Daniel Lacerda Silva","IPORÁ - GO","AREIA, CASCALHO, DIAMANTE, DIAMANTE, MINÉRIO DE OURO","Construção civil, Construção civil, Gema, Industrial, Industrial","Sim"
"Gerência Regional / GO","862030/2012","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","08.777.514/0001-60","SERRA NEGRA MINERACAO DO BRASIL LTDA","SANTO ANTÔNIO DO DESCOBERTO - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860771/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","61.638.113/0001-01","TREZOR PARTICIPACOES LTDA","PORANGATU - GO","TERRAS RARAS","Industrial","Sim"
"Gerência Regional / GO","860753/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","61.638.113/0001-01","TREZOR PARTICIPACOES LTDA","PORANGATU - GO","TERRAS RARAS","Industrial","Sim"
"Gerência Regional / GO","860755/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","61.638.113/0001-01","TREZOR PARTICIPACOES LTDA","PORANGATU - GO","TERRAS RARAS","Industrial","Sim"
"Gerência Regional / GO","860756/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","61.638.113/0001-01","TREZOR PARTICIPACOES LTDA","PORANGATU - GO","TERRAS RARAS","Industrial","Sim"
"Gerência Regional / GO","860769/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","61.638.113/0001-01","TREZOR PARTICIPACOES LTDA","PORANGATU - GO","TERRAS RARAS","Industrial","Sim"
"Gerência Regional / GO","860174/2025","Requerimento de Cessão parcial","Requerimento de Pesquisa","***.138.091-**","JAIME DE MENEZES ROCHA","AURILÂNDIA - GO","CASCALHO, VERMICULITA","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860560/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","10.507.731/0001-81","PROSPECTUS DO BRASIL - CONSULTORIA EM MINERACAO E GEOLOGIA LTDA","BELA VISTA DE GOIÁS - GO","BASALTO","Brita","Sim"
"Gerência Regional / GO","860664/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","10.507.731/0001-81","PROSPECTUS DO BRASIL - CONSULTORIA EM MINERACAO E GEOLOGIA LTDA","MINAÇU - GO","ARGILA REFRATÁRIA, DIABÁSIO","Brita, Industrial","Sim"
"Gerência Regional / GO","861634/2024","Requerimento de Pesquisa - Leilão","Requerimento de Pesquisa","45.879.644/0001-30","NATRAJ LTDA","CAVALCANTE - GO, TERESINA DE GOIÁS - GO","MINÉRIO DE TÂNTALO, OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860208/2018","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.994.151-**","PAULO DE SOUZA PAU FERRO","COLINAS DO SUL - GO, NIQUELÂNDIA - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / GO","860523/2019","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","18.054.613/0001-77","Washington Mineração Ltda. Me","ALTO PARAÍSO DE GOIÁS - GO, COLINAS DO SUL - GO, NIQUELÂNDIA - GO","MINÉRIO DE OURO, QUARTZITO","Industrial, Revestimento","Sim"
"Gerência Regional / GO","860782/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","03.007.590/0001-72","BRITAGO MINERACAO INDUSTRIA E COMERCIO LTDA","JUSSARA - GO","GNAISSE, MINÉRIO DE OURO","Brita, Industrial","Sim"
"Gerência Regional / GO","861191/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","03.007.590/0001-72","BRITAGO MINERACAO INDUSTRIA E COMERCIO LTDA","SÃO LUÍS DE MONTES BELOS - GO","GNAISSE","Brita","Sim"
"Gerência Regional / GO","860966/2022","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","46.585.536/0001-17","BRAZIL MINING IMPORTACAO E EXPORTACAO LTDA","MATRINCHÃ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860544/2002","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.214.046-**","GERALDO EDUARDO CARDOSO RODRIGUES","FAZENDA NOVA - GO","GRANITO, MINÉRIO DE OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","861156/2002","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.214.046-**","GERALDO EDUARDO CARDOSO RODRIGUES","FAZENDA NOVA - GO","GRANITO, OURO","Industrial, Industrial","Sim"
