mineral_id,mineral_name,company_id,operation_id,project_id,municipality_id,year,production_t,production_basis,latitude,longitude,source_id,nivel_agregacao,processo_anm,valor_observado_estimado,metodo_estimacao,erro_estimativa_intervalo,participacao_cfem_brl,cfem_brl_operacao,cfem_brl_mineral_ano,production_t_rateio_por_t,status_validacao,responsavel_validacao,periodo_referencia,tipo_fonte,source_url,data_acesso,fato_ids,observacao,versao_base
MIN_038,Calcário,COM_CNPJ_33328063,OPE_812854_1968,,5217609,2025,111411.0351480719,beneficiada,-15.479577,-47.700658,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,812854/1968,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 111.411,035 e 196.832,254 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.009508085607768058,148757.57,15645375.53999996,196832.2543707211,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_074651,,v17
MIN_038,Calcário,COM_CNPJ_01637895,OPE_860670_1986,,5207402,2025,111211.0447293282,beneficiada,-17.268397,-49.801788,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,860670/1986,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 111.211,045 e 195.129,470 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.0094910179445907,148490.54,15645375.53999996,195129.4697981953,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_074651,,v17
MIN_038,Calcário,COM_CNPJ_36843985,OPE_861629_2010,,5215603,2025,101506.7723517719,beneficiada,-15.520351,-48.326054,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,861629/2010,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 101.506,772 e 262.945,444 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.008662832007674542,135533.26,15645375.53999996,262945.4442283246,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_074651,,v17
MIN_038,Calcário,COM_CNPJ_00803791,OPE_861360_1984,,5208004,2025,96992.05773868397,beneficiada,-15.476001,-47.368121,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,861360/1984,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 96.992,058 e 203.596,704 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.008277535407756683,129505.15,15645375.53999996,203596.7044920678,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_074651,CFEM declarada como Calcário Dolomítico (subitem de Calcário),v17
MIN_038,Calcário,COM_CNPJ_17439238,OPE_860359_2010,,5204706,2025,75809.9620308157,beneficiada,-14.07656,-48.954754,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,860359/2010,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 40.879,593 e 75.809,962 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.006469804431424997,101222.52,15645375.53999996,40879.59347318456,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_074651,CFEM declarada como Calcário Dolomítico (subitem de Calcário),v17
MIN_038,Calcário,COM_CNPJ_02173151,OPE_813623_1976,,5213756,2025,75782.37094731754,beneficiada,-17.319566,-51.219825,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,813623/1976,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 33.176,306 e 75.782,371 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.006467449742021359,101185.68,15645375.53999996,33176.3064561162,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_074651,,v17
MIN_038,Calcário,COM_NAO_IDENTIFICADO,,,5209952,2025,75026.27490102063,beneficiada,,,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM,operacao,962218/2010,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 0,000 e 75.026,275 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.006402922687530469,100176.13,15645375.53999996,0,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv,2026-09-10; 2026-09-10,FATO_074651,processo sem poligonal no SIGMINE de GO: sem operation_id e coordenadas; município da CFEM; titular não identificado nas bases de título,v17
MIN_038,Calcário,COM_CNPJ_00132781,OPE_860686_1997,,5205513,2025,69687.54254341517,beneficiada,-15.636902,-48.33124,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,860686/1997,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 69.687,543 e 181.686,390 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.005947302432089799,93047.78,15645375.53999996,181686.3903018195,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_074651,,v17
MIN_038,Calcário,COM_CNPJ_02785798,OPE_860286_1989,,5213905,2025,68074.13820804332,beneficiada,-16.105357,-50.112226,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,860286/1989,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 26.168,361 e 68.074,138 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.005809610626962313,90893.54,15645375.53999996,26168.36100158983,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_074651,,v17
MIN_038,Calcário,COM_CNPJ_86924701,OPE_860319_1998,,5222302,2025,64427.50918293207,beneficiada,-15.345999,-48.7511,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,860319/1998,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 41.999,882 e 64.427,509 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.005498398538281441,86024.50999999998,15645375.53999996,41999.8823507774,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_074651,,v17
MIN_038,Calcário,COM_NAO_IDENTIFICADO,,,5222302,2025,64427.50918293207,beneficiada,,,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM,operacao,860906/2007,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 41.923,704 e 64.427,509 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.005498398538281441,86024.50999999998,15645375.53999996,41923.70381772251,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv,2026-09-10; 2026-09-10,FATO_074651,CFEM declarada como Calcário Dolomítico (subitem de Calcário); processo sem poligonal no SIGMINE de GO: sem operation_id e coordenadas; município da CFEM; titular não identificado nas bases de título,v17
MIN_038,Calcário,COM_CNPJ_06251971,OPE_863962_1996,,5210901,2025,59573.54557168551,beneficiada,-14.935698,-49.69827,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,863962/1996,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 31.092,495 e 59.573,546 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.005084149613196196,79543.43000000001,15645375.53999996,31092.49459753739,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_074651,CFEM declarada como Calcário Dolomítico (subitem de Calcário),v17
MIN_038,Calcário,COM_CNPJ_01059930,OPE_807670_1975,,5208103,2025,57859.79776815174,beneficiada,-13.770216,-48.881198,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,807670/1975,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 38.814,948 e 57.859,798 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.004937894255237558,77255.21,15645375.53999996,38814.94824795004,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_074651,CFEM declarada como Calcário Dolomítico (subitem de Calcário),v17
MIN_038,Calcário,COM_CNPJ_16699653,OPE_860794_2004,,5222302,2025,51549.34100241553,beneficiada,-15.150537,-48.790973,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,860794/2004,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 37.935,908 e 51.549,341 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.004399344702466642,68829.4,15645375.53999996,37935.90821929499,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_074651,CFEM declarada como Calcário Dolomítico (subitem de Calcário),v17
MIN_038,Calcário,COM_CNPJ_04596259,OPE_862157_2012,,5218805,2025,37698.79683280617,beneficiada,-17.98783,-50.756725,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,862157/2012,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 27.177,449 e 37.698,797 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.003217305961835681,50335.96000000001,15645375.53999996,27177.44916162535,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_074651,,v17
MIN_038,Calcário,COM_CNPJ_02174951,OPE_860669_1990,,5209952,2025,37186.81896420275,beneficiada,-17.11903,-49.860424,SRC_ANM_PROD_BENEF; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,860669/1990,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 14.596,266 e 37.186,819 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.003173612539568361,49652.35999999999,15645375.53999996,14596.26632672374,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Beneficiada.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_074651,,v17
